-10,19.134
-9,22.258
-8,25.032
-7,28.241
-6,32.401
-5,36.562
-4,40.743
-3,46.688
-2,50.651
-1,54.115
0,56.614
1,57.593
2,57.327
3,54.495
4,50.642
5,44.692
6,37.06
7,22.095
8,11.61
9,5.733
10,2.493
11,1.437
12,0.562
13,0.242
14,0.178
15,0.113
16,0.049
17,0.016
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
